id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,
1936,Unisex,Accessories,Bags,Backpacks,Brown,Fall,2010,Sports,Quechua Arpenaz 30L Brown Bag,
1937,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2010,Sports,Kalenji Women Black Pink Shoe,
1938,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,Puma Men's Jamaica Jam Blues T-shirt,
1939,Women,Accessories,Bags,Handbags,Blue,Summer,2011,Sports,Geonaute Women Large Outdoor Bag Bag,
1941,Women,Accessories,Bags,Handbags,Brown,Summer,2011,Sports,Domyos Brown Bag,
1942,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Puma Mens Reggae All Night White T-shirt,
1943,Unisex,Accessories,Bags,Duffel Bag,Grey,Summer,2011,Casual,Domyos Grey Duffle Duffle Bag,
1944,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,Puma Mens Reggae All Night Blues T-shirt,
1945,Men,Apparel,Topwear,Tshirts,Green,Fall,2010,Sports,Puma Mens Reggae All Night Green T-shirt,
1946,Men,Apparel,Topwear,Tshirts,Green,Fall,2010,Casual,Puma Mens One Love Reggae Polo T-shirt,
1947,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Puma Mens Cricket Way of Life T-shirt,
1948,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Puma Mens Keyboard Sidebar Black Polo T-shirt,
1949,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Puma Mens Keyboard Sidebar White Polo T-shirt,
1950,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Puma Mens Colour Splash T-shirt,
1951,Women,Footwear,Shoes,Sports Shoes,Purple,Fall,2011,Sports,Puma Women Eco Funky Shoes,
1962,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,ADIDAS Men's Duramo Leather Shoe,
1963,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,ADIDAS Men's Azaro White Shoe,
1964,Men,Footwear,Shoes,Casual Shoes,Blue,Winter,2010,Casual,ADIDAS Men's Blue Canvas Shoe,
1966,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Domyos Mens Compression Black T-shirt,
1972,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Kalenji Mens White T-shirt,
1973,Men,Apparel,Topwear,Tshirts,Brown,Fall,2010,Casual,Quechua Mens Brown T-shirt,
1976,Men,Apparel,Bottomwear,Shorts,White,Summer,2011,Casual,Tribord Mens Short Cargo Shorts,
1977,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011,Casual,Tribord Mens Grey Cargo Shorts,
1978,Women,Apparel,Topwear,Tops,Yellow,Fall,2010,Casual,Puma Women Yellow Sleeveless Top,
1981,Women,Apparel,Bottomwear,Shorts,Green,Fall,2010,Casual,Puma Women's Island Green Shorts,
1982,Women,Apparel,Bottomwear,Shorts,Purple,Fall,2010,Casual,Puma Women's Island Shorts Purple,
1983,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Women Graphic Blue T-shirt,
1984,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Women Graphic White T-shirt,
1985,Women,Apparel,Topwear,Tshirts,Red,Fall,2010,Casual,ADIDAS Womens Classic Red T-shirt,
1986,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,ADIDAS Womens Blue V Neck T-shirt,
1988,Women,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,ADIDAS Womens Red Tank T-shirt,
1989,Women,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Womens Black Tank Fitted T-shirt,
1990,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Sports,ADIDAS Women's New Striped Tank T-shirt,
1991,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Womens Blue  Polo T-shirt,
1992,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Sports,Puma Men's Heroes T-shirt,
1993,Women,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Puma Women Femme Fatale T-shirt,
1994,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Sports,Puma Women's Powergirls T-shirt,
1995,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Casual,ADIDAS Mens Crew Red T-shirt,
1996,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,ADIDAS Mens Crew Grey T-shirt,
1997,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2010,Sports,Puma Men's Grey Sports Shorts,
1998,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Mens Fitted T-shirt,
1999,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2010,Casual,Puma Men's Grey Track Pants,
2001,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,ADIDAS Mens Grey Polo T-shirt,
2002,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Sports,PUMA Women Yellow Printed T-shirt,
2003,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Mens Dark Blue T-shirt,
2004,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,ADIDAS Mens Red T-shirt,
2005,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,ADIDAS Mens Black T-shirt,
2006,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Puma Men's African Splash T-shirt,
2007,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,ADIDAS Mens Full Black T-shirt,
2008,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,ADIDAS Mens Classic Dark Indigo T-shirt,
2009,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,ADIDAS Mens Classic White Polo T-shirt,
2010,Men,Apparel,Topwear,Tshirts,Green,Fall,2010,Sports,ADIDAS Mens Classic Green Polo T-shirt,
2011,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Men Classic Blue Striped T-shirt,
2012,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Mens Graphic White T-shirt,
2014,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Sports,ADIDAS Men's Classic Yellow Polo T-shirt,
2015,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,ADIDAS Mens Classic Collar Black Polo T-shirt,
2023,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,ADIDAS Mens Chrome Graphic T-shirt,
2024,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Casual,ADIDAS Mens Fitted Red T-shirt,
2025,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,ADIDAS Mens Full Grey T-shirt,
2026,Men,Apparel,Topwear,Tshirts,Green,Fall,2010,Casual,ADIDAS Mens Full Deep Green T-shirt,
2027,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,ADIDAS Mens Full Navy Blue T-shirt,
2028,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010,Casual,ADIDAS Men Classic Navy Blue T-shirt,
2029,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,ADIDAS Mens Stripped Polo T-shirt,
2030,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Men's Black Knight T-shirt,
2031,Men,Apparel,Topwear,Jackets,Black,Fall,2010,Sports,ADIDAS Men Collared Track Jacket,
2032,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Men's White Blood T-shirt,
2033,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Mens White T-shirt,
2034,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Men's Black Polo T-shirt,
2035,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Mens Round Neck Black T-shirt,
2036,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Casual,ADIDAS Mens Light Yellow T-shirt,
2037,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Mens Fitted Black T-shirt,
2038,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,ADIDAS Mens Stylish Black Polo T-shirt,
2039,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Men's White Polo T-shirt,
2040,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,ADIDAS Mens Fire White Polo T-shirt,
2041,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,ADIDAS Mens Fire Grey T-shirt,
2042,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Mens Graphic White Tee,
2044,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,ADIDAS Mens Graphic T-shirt,
2045,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Mens Multi Black T-shirt,
2046,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Mens Fitted Blue T-shirt,
2047,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010,Sports,ADIDAS Men's Navy Blue T-shirt,
2048,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Men's Crew Black T-shirt,
2049,Men,Apparel,Topwear,Tshirts,White,Summer,2010,Sports,ADIDAS Men's Slim Fit White T-shirt,
2050,Men,Apparel,Topwear,Shirts,Black,Winter,2010,Casual,Lee Men Essential Black Shirt,
2051,Men,Apparel,Topwear,Tshirts,Cream,Winter,2010,Casual,Lee Men's Kansas Cream T-shirt,
2052,Men,Apparel,Topwear,Tshirts,Brown,Winter,2010,Casual,Lee Men's Trademark T-shirt,
2053,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Lee Mens Winning with Lee T-shirt,
2054,Men,Apparel,Topwear,Tshirts,Maroon,Winter,2010,Casual,Lee Men's Stone T-shirt,
2055,Men,Apparel,Topwear,Tshirts,Grey,Winter,2010,Casual,Lee Men's Sahara Storm Rider T-shirt,
2056,Men,Apparel,Topwear,Tshirts,Grey,Winter,2010,Casual,Lee Men's Ten Minutes to Midnight T-shirt,
2057,Men,Apparel,Topwear,Tshirts,Orange,Winter,2010,Casual,Lee Men's Saddle Storm T-shirt,
2058,Men,Apparel,Topwear,Tshirts,Pink,Winter,2010,Casual,Lee Men's Solo Storm Rider T-shirt,
2059,Men,Apparel,Topwear,Tshirts,Navy Blue,Winter,2010,Casual,Lee Men's Salvadore Boot T-shirt,
2060,Men,Apparel,Topwear,Tshirts,Navy Blue,Winter,2010,Casual,Lee Men's Catch the Legend T-shirt,
2061,Men,Apparel,Topwear,Tshirts,Blue,Winter,2010,Casual,Lee Men's Progress Marches On T-shirt,
2062,Men,Apparel,Topwear,Tshirts,Grey,Winter,2010,Casual,Lee Mens  T-shirt,
2065,Women,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Women Polo Black Polo T-shirt,
2069,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Womens Tank White T-shirt,
2078,Women,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Women Fitted Black T-shirt,
2089,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,Adidas Mens Pocket Polo T-shirt,
2090,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Mens Polo Black Polo T-shirt,
2091,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2010,Sports,ADIDAS Mens ESS 3S Polo T-shirt,
2092,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,ADIDAS Mens Polo Blue Polo T-shirt,
2093,Men,Apparel,Topwear,Shirts,Blue,Winter,2010,Casual,Lee Men checks Blue Shirt,
2094,Men,Apparel,Topwear,Shirts,White,Winter,2010,Casual,Lee Men Checks Green Shirt,
2095,Men,Apparel,Topwear,Shirts,Blue,Winter,2010,Casual,Lee Men Light Blue Shirt,
2096,Men,Apparel,Topwear,Shirts,Green,Winter,2010,Casual,Lee Men Olive Green Shirt,
2097,Men,Apparel,Topwear,Shirts,Blue,Winter,2010,Casual,Lee Men Reversible Blue Shirt,
2098,Men,Apparel,Topwear,Shirts,White,Winter,2010,Casual,Lee Men Derrick Checks Shirt,
2099,Men,Apparel,Topwear,Shirts,White,Winter,2010,Casual,Lee Men Checks Dark Blue Shirt,
2100,Men,Apparel,Topwear,Shirts,Brown,Winter,2010,Casual,Lee Men Checks Brown Shirt,
2101,Men,Apparel,Topwear,Shirts,Blue,Winter,2010,Casual,Lee Men Check Mason Blue Shirt,
2102,Men,Apparel,Topwear,Shirts,White,Winter,2010,Casual,Lee Men Checks Parker Blue Shirt,
2103,Men,Apparel,Topwear,Shirts,White,Winter,2010,Casual,Lee Men Checks White Shirt,
2104,Men,Apparel,Topwear,Shirts,Blue,Winter,2010,Casual,Lee Men Checks Red Shirt,
2105,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Men's Climalite Track Pants,
2106,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2010,Sports,ADIDAS Men's Chelsea Striped Black Shorts,
2107,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2010,Sports,ADIDAS Men's Chelsea Striped Navy Shorts,
2108,Men,Apparel,Bottomwear,Shorts,Black,Fall,2010,Sports,ADIDAS Men's Black Football Shorts,
2109,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Women's Slim Fit Lycra Track Pants,
2110,Women,Apparel,Bottomwear,Track Pants,Tan,Fall,2010,Sports,ADIDAS Women Very Berry Lycra Track Pants,
2111,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Women's Sunset Lycra Fit Track Pants,
2112,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Women's Essential Black Capris,
2113,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2010,Sports,ADIDAS Women's Essential Cinder Grey Capris,
2114,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Women Essential Black Candy Pants,
2115,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Men's Black Crest Track Pants,
2116,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Men Smooth Striped Track Pants,
2117,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2010,Sports,ADIDAS Men Grey  Capris,
2118,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Men's Foamy Striped Track Pants,
2119,Women,Apparel,Topwear,Shirts,Pink,Winter,2010,Casual,Lee Women Pink Shirt,
2120,Women,Apparel,Topwear,Tops,Navy Blue,Winter,2010,Casual,Lee Women Navy Blue Top,
2121,Women,Apparel,Topwear,Shirts,Black,Winter,2010,Casual,Lee Women Black Shirt,
2122,Women,Apparel,Topwear,Tops,Black,Winter,2010,Casual,Lee Women Black Top,
2123,Women,Apparel,Topwear,Tops,Blue,Winter,2010,Casual,Lee Women Blue Top,
2124,Women,Apparel,Topwear,Tshirts,Black,Winter,2010,Casual,Lee Women Black T-shirt,
2125,Women,Apparel,Topwear,Shirts,White,Winter,2010,Casual,Lee Women White Shirt,
2126,Men,Apparel,Topwear,Shirts,White,Spring,2011,Casual,Basics MenNavy Slim Fit Checked Shirt,
2127,Men,Apparel,Topwear,Shirts,Red,Spring,2011,Casual,Basics Men Red Slim FitChecked Shirt,
2128,Men,Apparel,Topwear,Shirts,White,Spring,2011,Casual,Basics Men Red & White Slim Fit Shirt,
2129,Men,Apparel,Topwear,Shirts,Green,Spring,2011,Casual,Basics Men Green Slim Fit Checked Shirt,
2130,Men,Apparel,Topwear,Shirts,Green,Spring,2011,Casual,Basics Men Green & White Slim Fit Shirt,
2131,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,Basics Men Blue Slim Fit Checked Shirt,
2132,Men,Apparel,Topwear,Shirts,Brown,Spring,2011,Casual,Basics Men Brown Slim Fit Shirt,
2133,Men,Apparel,Topwear,Shirts,Black,Spring,2011,Casual,Basics Men Black Slim Fit Shirt,
2134,Men,Apparel,Topwear,Shirts,Purple,Spring,2011,Casual,Basics Men Purple Slim Fit Checked Shirt,
2135,Men,Apparel,Topwear,Shirts,Red,Spring,2011,Casual,Basics Men Red & Blue Slim Fit Shirt,
2136,Men,Apparel,Topwear,Shirts,Navy Blue,Spring,2011,Casual,Basics Men Blue & White Slim Fit Checked Shirt,
2137,Men,Apparel,Topwear,Shirts,Green,Spring,2011,Casual,Basics Men White & Green Slim Fit Shirt,
2138,Men,Apparel,Topwear,Shirts,Green,Spring,2011,Casual,Basics Men Green & Cream Slim Fit Shirt,
2139,Men,Apparel,Topwear,Tshirts,White,Spring,2011,Casual,Basics Men White Roadies T-shirt,
2140,Men,Apparel,Topwear,Tshirts,White,Spring,2011,Casual,Basics Men White T-shirt,
2141,Men,Apparel,Topwear,Tshirts,Green,Spring,2011,Casual,Basics Men Green T-shirt,
2142,Men,Apparel,Topwear,Tshirts,Grey,Spring,2011,Casual,Basics Men Grey Tshirt,
2143,Men,Apparel,Topwear,Tshirts,Navy Blue,Spring,2011,Casual,Basics Men Blue Striped Polo T-shirt,
2144,Men,Apparel,Topwear,Tshirts,Pink,Spring,2011,Casual,Basics Men Pink Striped Polo T-shirt,
2145,Men,Apparel,Topwear,Tshirts,Green,Spring,2011,Casual,Basics Men Green Striped Polo T-shirt,
2146,Men,Apparel,Topwear,Tshirts,Purple,Spring,2011,Casual,Basics Men Purple Striped T-shirt,
2147,Men,Apparel,Topwear,Tshirts,Orange,Spring,2011,Casual,Basics Men Orange Striped Polo T-shirt,
2148,Men,Apparel,Topwear,Tshirts,Green,Spring,2011,Casual,Basics Men Green & White T-shirt,
2149,Men,Apparel,Topwear,Tshirts,White,Spring,2011,Casual,Basics Men Orange & White Polo T-shirt,
2150,Men,Apparel,Topwear,Tshirts,White,Spring,2011,Casual,Basics Men Yellow Striped Polo T-shirt,
2151,Men,Apparel,Topwear,Tshirts,White,Spring,2011,Casual,Basics Men Red & Blue Polo T-shirt,
2152,Men,Apparel,Topwear,Tshirts,White,Spring,2011,Casual,Basics Men Green & Blue Polo T-shirt,
2153,Men,Apparel,Topwear,Tshirts,Navy Blue,Spring,2011,Casual,Basics Men Blue & Yellow Polo T-shirt,
2154,Men,Apparel,Topwear,Tshirts,White,Spring,2011,Casual,Basics Men Red & Grey Polo T-shirt,
2155,Men,Apparel,Topwear,Tshirts,Green,Spring,2011,Casual,Basics Men Green & Black Polo T-shirt,
2156,Men,Apparel,Topwear,Tshirts,Navy Blue,Spring,2011,Casual,Basics Men Navy Polo T-shirt,
2157,Men,Apparel,Topwear,Tshirts,Yellow,Spring,2011,Casual,Basics Men Yellow Polo T-shirt,
2158,Men,Apparel,Topwear,Tshirts,Red,Spring,2011,Casual,Basics Men Red Polo T-shirt,
2159,Men,Apparel,Topwear,Tshirts,Green,Spring,2011,Casual,Basics Men Green Polo T-shirt,
2160,Men,Apparel,Topwear,Tshirts,Red,Spring,2011,Casual,Basics Men Red T-shirt,
2161,Men,Apparel,Topwear,Tshirts,Blue,Spring,2011,Casual,Basics Men Turquoise T-shirt,
2162,Men,Apparel,Topwear,Shirts,Blue,Spring,2011,Casual,Probase Men Blue Slim Fit Solid Casual Shirt,
2163,Men,Apparel,Topwear,Shirts,Red,Summer,2011,Casual,Probase Men Stripe Red Shirt,
2164,Men,Apparel,Topwear,Shirts,Purple,Spring,2011,Casual,Probase Men Stripe Purple Shirt,
2165,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,Probase Men Check Blue Shirt,
2166,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,Probase Men Check Orange Shirt,
2167,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,Probase Men Blue & White Shirt,
2168,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,Probase Men Check Brown Shirt,
2169,Men,Apparel,Topwear,Shirts,Red,Summer,2011,Casual,Probase Men Red & Blue Shirt,
2170,Men,Apparel,Topwear,Shirts,White,Summer,2011,Casual,Probase Mens  Shirts,
2171,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011,Casual,Probase Men Brown & White T-shirt,
2172,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Probase Men Stripe Navy Blue T-shirt,
2176,Men,Apparel,Topwear,Tshirts,Blue,Spring,2011,Casual,Probase Men Blue & Green T-shirt,
2177,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Probase Men Purple & Blue T-shirt,
2179,Men,Apparel,Topwear,Tshirts,Grey,Spring,2011,Casual,Probase Men Stripe Grey T-shirt,
2180,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual,Probase Mens Probase Orange Stripe Polo tee T-shirt,
2181,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Probase Men Aqua T-shirt,
2182,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Probase Men Yellow T-shirt,
2183,Men,Apparel,Topwear,Tshirts,Grey,Spring,2011,Casual,Probase Men Grey T-shirt,
2184,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Probase Men Navy Blue T-shirt,
2185,Men,Apparel,Topwear,Tshirts,Yellow,Spring,2011,Casual,Probase Mens Shut Up Yellow Tee T-shirt,
2187,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2010,Sports,ADIDAS Men Stripe Navy Short,
2188,Women,Apparel,Apparel Set,Swimwear,Black,Summer,2016,Sports,ADIDAS Women Stripe Black Swimming Cap,
2189,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,ADIDAS Men Grey Logo T-shirt,
2190,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2010,Sports,ADIDAS Men Lead Light Track Pant,
2191,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2010,Sports,ADIDAS Men Chelsea Lead Short,
2192,Men,Apparel,Bottomwear,Shorts,White,Fall,2010,Sports,ADIDAS Men White Short,
2193,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2010,Sports,ADIDAS Men Navy Short,
2194,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,Adidas Men Stripe Polo Shirt,
2195,Women,Apparel,Bottomwear,Capris,Black,Fall,2010,Sports,ADIDAS Women Black Capris,
2196,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,ADIDAS Men's White Comfort Shoe,
2197,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,ADIDAS Men's Stripe White Run Shoe,
2198,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,ADIDAS Men's Sports Shoe,
2199,Women,Footwear,Shoes,Casual Shoes,Blue,Fall,2010,Casual,ADIDAS Women Streaks Blue Shoe,
2200,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Adidas Men Red Polo T-shirt,
2201,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,Adidas Men Black Polo T-shirt,
2202,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Adidas Men White Polo T-shirt,
2203,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Adidas Men Blue Polo T-shirt,
2204,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Men Black Polo T-shirt,
2205,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Men Stripe White T-shirt,
2206,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,ADIDAS Men Stripe Grey T-shirt,
2207,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,ADIDAS Men Stripe Blue T-shirt,
2208,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011,Casual,Puma Mens Drifter Black Flip Flop,
2209,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Adidas Men 3 Stripe White Polo T-shirt,
2210,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Men 3 Stripe Black Polo T-shirt,
2211,Men,Footwear,Sandal,Sandals,Navy Blue,Fall,2010,Casual,Puma Men Trek Navy Blue Floater,
2212,Men,Apparel,Topwear,Tshirts,Green,Fall,2010,Casual,Adidas Men 3 Stripe Green Polo T-shirt,
2213,Men,Footwear,Sandal,Sandals,Brown,Fall,2010,Casual,Puma Men Brown Sandal,
2214,Women,Accessories,Socks,Socks,Black,Fall,2010,Sports,ADIDAS Women Black Socks,
2215,Men,Footwear,Sandal,Sandals,Olive,Fall,2010,Sports,Puma Men Gypsy Olive Sandals,
2216,Women,Accessories,Socks,Socks,Beige,Fall,2010,Sports,ADIDAS Women Beige Socks,
2217,Women,Accessories,Socks,Socks,Pink,Fall,2010,Sports,ADIDAS Women Pink Socks,
2218,Men,Footwear,Sandal,Sandals,Black,Fall,2010,Casual,Puma Men F1 Black Sandal,
2219,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2010,Casual,ADIDAS Men's Black Shoe,
2220,Men,Footwear,Sandal,Sandals,Black,Fall,2010,Sports,Puma Men Carbon Black Sandal,
2221,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2011,Sports,ADIDAS Classic Blue White Backpack,
2222,Men,Footwear,Sandal,Sandals,Black,Fall,2010,Casual,Puma Men Black Sandal,
2223,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Women Stripe Black Track Pant,
2224,Men,Footwear,Sandal,Sandals,Green,Fall,2010,Casual,Puma Men's Trek Olive Green Sandal,
2225,Men,Footwear,Sandal,Sandals,Black,Fall,2010,Sports,Puma Men Trek Black Sandal,
2226,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Women Black Tracksuit,
2227,Men,Footwear,Sandal,Sandals,Grey,Fall,2010,Sports,Puma Men Gypsy Grey Sandal,
2228,Men,Accessories,Socks,Socks,Black,Fall,2010,Sports,ADIDAS Men Black Socks,
2229,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Men Sunset White Polo T-shirt,
2230,Men,Footwear,Sandal,Sandals,Black,Fall,2010,Casual,Puma Men Cruise Black Sandal,
2231,Men,Footwear,Sandal,Sandals,Grey,Fall,2010,Sports,Puma Men Grey Sandal,
2232,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,ADIDAS Men Stripe Red White Polo T-shirt,
2233,Men,Footwear,Sandal,Sandals,Black,Fall,2010,Casual,Puma Men Carbon Sandal,
2234,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,ADIDAS Men Stripe Black T-shirt,
2235,Men,Footwear,Sandal,Sandals,Black,Fall,2010,Sports,Puma Men Gypsy Black Sandal,
2237,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,ADIDAS Men Stripe Purple T-shirt,
2238,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2010,Casual,Puma Men's Winglet Grey Navy Flip Flop,
2239,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,ADIDAS Men 3 Stripe Purple T-shirt,
2240,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Men Crew Blue T-shirt,
